condition,id,trial,peak_time,peak_point,freqency,trial_start,amplitude,avg_velocity,duration,sac_end_time,sac_index,peak_velocity,sac_peak_velocity_time,sac_start_time,trial_saccade_total,trial_start_time
baseline,1,9,7.6,0.460858457735561,6.0,36325.0,0.8640000000000001,0.8640000000000001,16.6,1918.4,3.0,71.45400000000001,285222.4,1902.8,6.0,283313.0
baseline,1,10,21.166666666666668,0.4894364425119022,7.0,40675.0,0.8949999999999999,0.8949999999999999,42.166666666666664,2317.1666666666665,3.5,422.52,289959.1666666667,2276.0,7.0,287663.0
baseline,1,11,12.857142857142858,0.5013994305874101,8.0,45043.0,0.7857142857142857,0.7857142857142857,28.571428571428573,2149.285714285714,4.142857142857143,274.80285714285714,294164.5714285714,2121.714285714286,8.0,292031.0
baseline,1,12,5.285714285714286,0.5375069375069376,8.0,50052.0,0.5342857142857141,0.5342857142857141,9.857142857142858,2166.714285714286,4.428571428571429,49.03000000000001,299202.14285714284,2157.8571428571427,8.0,297040.0
baseline,1,13,7.75,0.521780303030303,6.0,54613.0,0.9175,0.9175,14.75,2071.25,3.5,78.36,303665.25,2057.5,6.0,301601.0
baseline,1,14,7.0,0.4403541290151197,8.0,59716.0,0.7614285714285715,0.7614285714285715,16.142857142857142,1726.5714285714287,4.285714285714286,63.26428571428572,308421.4285714286,1711.4285714285713,8.0,306704.0
baseline,1,15,6.0,0.3875,6.0,64167.0,0.5375,0.5375,16.5,1297.75,2.75,56.21,312442.25,1282.25,6.0,311155.0
baseline,1,16,8.625,0.47697863730472434,9.0,69429.0,1.0275,1.0275,18.5,1930.5,4.625,84.755,318337.625,1913.0,9.0,316417.0
baseline,1,17,7.0,0.4393398268398268,5.0,74385.0,0.7475,0.7475,16.5,1522.0,2.5,67.02000000000001,322885.5,1506.5,5.0,321373.0
baseline,1,18,6.7,0.455983393111876,11.0,78789.0,0.673,0.673,15.6,2446.5,6.0,62.00200000000001,328214.6,2431.9,11.0,325777.0
baseline,1,19,6.666666666666667,0.4625085789301476,10.0,84020.0,0.6755555555555555,0.6755555555555555,14.88888888888889,2316.8888888888887,5.111111111111111,59.48777777777778,333316.6666666667,2303.0,10.0,331008.0
baseline,1,20,7.875,0.4374465811965812,9.0,89367.0,0.78875,0.78875,19.0,2329.5,5.0,74.6425,338673.375,2311.5,9.0,336355.0
baseline,1,21,7.857142857142857,0.48795778065964396,8.0,94483.0,0.7600000000000001,0.7600000000000001,16.714285714285715,1545.142857142857,4.142857142857143,67.16,343007.28571428574,1529.4285714285713,8.0,341471.0
baseline,1,22,6.416666666666667,0.4497718412192097,14.0,99332.0,0.625,0.625,15.166666666666666,4061.4166666666665,7.75,59.78833333333333,350372.6666666667,4047.25,14.0,346320.0
baseline,1,23,7.333333333333333,0.4317502604906696,7.0,106611.0,0.765,0.765,17.833333333333332,2646.5,4.166666666666667,65.38166666666665,356235.0,2629.6666666666665,7.0,353599.0
baseline,1,24,6.444444444444445,0.41930415263748594,11.0,110981.0,0.6344444444444445,0.6344444444444445,17.11111111111111,3065.222222222222,5.777777777777778,54.74777777777778,361023.55555555556,3049.1111111111113,11.0,357969.0
baseline,1,25,6.375,0.49415697438395645,9.0,117025.0,0.6725,0.6725,13.625,1892.625,4.5,60.61750000000001,365898.375,1880.0,9.0,364013.0
baseline,1,26,5.857142857142857,0.4835421888053467,8.0,121619.0,0.642857142857143,0.642857142857143,12.714285714285714,2005.142857142857,4.0,54.42714285714286,370605.28571428574,1993.4285714285713,8.0,368607.0
baseline,1,27,7.75,0.471906712246302,9.0,126435.0,0.9175,0.9175,16.5,1808.25,4.875,71.095,375222.5,1792.75,9.0,373423.0
baseline,1,28,5.0,0.47967914438502673,5.0,131522.0,0.506,0.506,10.8,2840.8,3.0,45.226,381345.0,2831.0,5.0,378510.0
baseline,1,29,6.571428571428571,0.4174816098688279,8.0,136610.0,0.7742857142857142,0.7742857142857142,15.714285714285714,1783.0,4.428571428571429,63.40285714285715,385371.85714285716,1768.2857142857142,8.0,383598.0
baseline,1,30,6.833333333333333,0.46674893733717265,7.0,140851.0,0.7233333333333333,0.7233333333333333,15.0,3460.1666666666665,4.0,60.185,391291.0,3446.1666666666665,7.0,387839.0
baseline,1,31,8.875,0.43529390290784753,9.0,146515.0,0.83625,0.83625,26.625,2034.125,4.5,109.22875,395519.375,2008.5,9.0,393503.0
baseline,1,32,7.428571428571429,0.46077590456472445,8.0,151490.0,0.7957142857142857,0.7957142857142857,16.571428571428573,2514.8571428571427,4.0,68.54285714285713,400983.71428571426,2499.285714285714,8.0,398478.0
baseline,1,33,8.11111111111111,0.492027367496475,9.0,156805.0,1.0033333333333334,1.0033333333333334,16.77777777777778,2128.6666666666665,5.0,78.5611111111111,405913.0,2112.8888888888887,9.0,403793.0
baseline,1,34,7.888888888888889,0.4630018110303703,9.0,161398.0,0.6811111111111111,0.6811111111111111,21.444444444444443,1914.6666666666667,5.0,94.15444444444444,410287.1111111111,1894.2222222222222,9.0,408386.0
baseline,1,35,23.0,0.3366446419077998,3.0,165831.0,3.013333333333333,3.013333333333333,73.66666666666667,2350.0,2.0,509.82,415118.3333333333,2277.3333333333335,3.0,412819.0
baseline,1,36,6.75,0.4441240132416603,8.0,170231.0,0.7475,0.7475,15.625,2377.875,4.5,64.15499999999999,419588.0,2363.25,8.0,417219.0
baseline,1,37,15.25,0.3840169535952669,8.0,174581.0,0.63875,0.63875,50.625,2230.25,4.5,340.39124999999996,423763.875,2180.625,8.0,421569.0
baseline,1,38,7.0,0.4445134575569358,7.0,179058.0,0.8414285714285713,0.8414285714285713,16.0,1435.5714285714287,4.0,67.83857142857143,427472.5714285714,1420.5714285714287,7.0,426046.0
baseline,1,39,14.857142857142858,0.407257311898012,8.0,183251.0,0.6928571428571428,0.6928571428571428,41.42857142857143,1384.857142857143,4.285714285714286,239.34714285714287,431597.28571428574,1344.4285714285713,8.0,430239.0
baseline,1,40,19.5,0.5229706209969368,6.0,187430.0,0.8716666666666666,0.8716666666666666,42.833333333333336,1913.1666666666667,3.5,257.33833333333337,436307.8333333333,1871.3333333333333,6.0,434418.0
baseline,1,41,8.875,0.43107700811947225,9.0,191490.0,0.815,0.815,30.625,1740.5,4.5,109.23750000000001,440196.75,1710.875,9.0,438478.0
baseline,1,42,5.8,0.43888888888888894,6.0,195924.0,0.6220000000000001,0.6220000000000001,14.6,2529.8,4.0,58.94000000000001,445433.0,2516.2,6.0,442912.0
baseline,1,43,10.428571428571429,0.4188571329660439,7.0,200239.0,0.87,0.87,45.142857142857146,2283.285714285714,4.0,159.15714285714284,449475.5714285714,2239.1428571428573,7.0,447227.0
baseline,1,44,13.666666666666666,0.36720673738217596,10.0,204850.0,5.3311111111111105,5.3311111111111105,44.333333333333336,3979.222222222222,5.777777777777778,163.27333333333334,455786.55555555556,3935.8888888888887,10.0,451838.0
baseline,1,45,7.5,0.4223023300229182,8.0,210900.0,0.8575,0.8575,18.0,1979.25,4.5,69.95,459856.75,1962.25,8.0,457888.0
baseline,1,46,6.142857142857143,0.4428571428571428,7.0,215396.0,0.6671428571428571,0.6671428571428571,14.428571428571429,2090.285714285714,4.0,56.54285714285714,464466.0,2076.8571428571427,7.0,462384.0
baseline,1,47,8.555555555555555,0.45459197039656807,9.0,219397.0,0.8877777777777777,0.8877777777777777,20.77777777777778,2459.5555555555557,5.0,79.12111111111112,468832.3333333333,2439.777777777778,9.0,466385.0
baseline,1,48,8.545454545454545,0.43187338976812656,11.0,223873.0,0.8836363636363637,0.8836363636363637,30.636363636363637,3447.4545454545455,6.0,105.00181818181818,474286.36363636365,3417.818181818182,11.0,470861.0
baseline,1,49,15.6,0.42141380211200785,11.0,236931.0,5.25,5.25,40.1,2129.7,5.6,238.62000000000003,486024.2,2090.6,11.0,483919.0
baseline,1,50,14.071428571428571,0.39491330313923484,15.0,241155.0,4.638571428571429,4.638571428571429,39.42857142857143,1923.357142857143,7.571428571428571,237.89999999999995,490041.0,1884.9285714285713,15.0,488143.0
baseline,1,51,13.833333333333334,0.3942634066205098,14.0,245714.0,4.674166666666667,4.674166666666667,40.083333333333336,2079.9166666666665,7.75,236.14166666666668,494755.6666666667,2040.8333333333333,14.0,492702.0
baseline,1,52,16.4,0.38121638275884684,12.0,250262.0,7.2090000000000005,7.2090000000000005,47.4,1929.7,6.0,250.28699999999998,499148.7,1883.3,12.0,497250.0
baseline,1,53,16.5,0.42957477566852564,9.0,254450.0,6.893749999999998,6.893749999999998,42.5,1758.625,4.875,264.80375,503170.625,1717.125,9.0,501438.0
baseline,1,54,14.909090909090908,0.3551164490263706,13.0,258368.0,4.820000000000001,4.820000000000001,45.36363636363637,1977.7272727272727,7.0,238.37545454545452,507303.2727272727,1933.3636363636363,13.0,505356.0
baseline,1,55,22.88888888888889,0.45361345114189117,10.0,262371.0,6.494444444444444,6.494444444444444,46.888888888888886,1852.111111111111,5.333333333333333,260.98333333333335,511187.1111111111,1806.2222222222222,10.0,509359.0
baseline,1,56,13.8,0.36062477229351786,12.0,266870.0,6.075,6.075,40.7,2241.8,7.0,254.02400000000003,516072.9,2202.1,12.0,513858.0
baseline,1,57,13.307692307692308,0.42212687442327035,16.0,271125.0,4.326153846153845,4.326153846153845,34.23076923076923,2288.846153846154,8.461538461538462,198.77999999999994,520380.92307692306,2255.6153846153848,16.0,518113.0
baseline,1,58,14.166666666666666,0.38777522771854067,13.0,276240.0,5.7175,5.7175,39.916666666666664,1999.0,6.583333333333333,241.6583333333334,525201.25,1960.0833333333333,13.0,523228.0
baseline,1,59,18.09090909090909,0.3962334620336742,11.0,280770.0,6.547272727272726,6.547272727272726,49.54545454545455,2244.7272727272725,6.0,266.07909090909084,529971.2727272727,2196.181818181818,11.0,527758.0
baseline,1,60,16.466666666666665,0.40054192258448545,16.0,285155.0,5.016,5.016,47.266666666666666,2209.4,8.133333333333333,336.47266666666656,534321.6,2163.133333333333,16.0,532143.0
baseline,1,61,20.083333333333332,0.36475840444749,12.0,290786.0,6.890833333333333,6.890833333333333,54.0,2148.5,6.5,394.065,539888.5833333334,2095.5,12.0,537774.0
baseline,1,62,13.833333333333334,0.4053049782959595,6.0,295300.0,4.49,4.49,42.333333333333336,1967.0,3.5,203.11666666666667,544226.5,1925.6666666666667,6.0,542288.0
baseline,1,63,13.555555555555555,0.35390338539758504,11.0,299506.0,4.348888888888888,4.348888888888888,43.666666666666664,1762.4444444444443,5.444444444444445,205.90111111111116,548226.3333333334,1719.7777777777778,11.0,546494.0
baseline,1,64,14.7,0.36330269060113957,11.0,303829.0,6.526000000000001,6.526000000000001,48.6,2012.2,5.9,251.88400000000001,552795.3,1964.6,11.0,550817.0
baseline,1,65,17.4,0.4252555952274995,11.0,308099.0,5.873,5.873,40.4,1903.8,5.9,365.98199999999997,556967.8,1864.4,11.0,555087.0
baseline,1,66,38.9,0.4050869569858784,10.0,312433.0,7.142,7.142,87.5,2429.6,5.5,487.17800000000005,561802.0,2343.1,10.0,559421.0
baseline,1,67,14.166666666666666,0.4212476015584891,12.0,317313.0,4.706666666666666,4.706666666666666,37.916666666666664,1878.0833333333333,6.5,198.64499999999998,566155.3333333334,1841.1666666666667,12.0,564301.0
baseline,1,68,17.76923076923077,0.44374591830914406,13.0,321632.0,6.714615384615385,6.714615384615385,42.30769230769231,2424.6153846153848,7.0,317.11769230769227,571020.0769230769,2383.3076923076924,13.0,568620.0
baseline,1,69,13.538461538461538,0.40560539745596225,14.0,326179.0,3.443076923076924,3.443076923076924,29.76923076923077,1972.1538461538462,8.0,156.47769230769234,575122.9230769231,1943.3846153846155,14.0,573167.0
baseline,1,70,18.307692307692307,0.3841561895158645,13.0,330579.0,5.79,5.79,53.53846153846154,2102.5384615384614,7.0,257.64153846153846,579634.3076923077,2050.0,13.0,577567.0
baseline,1,71,14.555555555555555,0.413800813154047,11.0,334693.0,6.065555555555556,6.065555555555556,40.44444444444444,2071.8888888888887,6.0,228.8622222222222,583727.0,2032.4444444444443,11.0,581681.0
baseline,1,72,14.1,0.39965213108165826,12.0,339076.0,5.5169999999999995,5.5169999999999995,39.0,2534.9,6.5,242.86999999999995,588574.0,2496.9,12.0,586064.0
baseline,1,73,15.909090909090908,0.4044435760289945,13.0,343634.0,6.176363636363636,6.176363636363636,44.36363636363637,1942.090909090909,6.909090909090909,246.89454545454544,592535.6363636364,1898.7272727272727,13.0,590622.0
baseline,1,74,17.90909090909091,0.4262662454484285,11.0,348033.0,6.75090909090909,6.75090909090909,45.36363636363637,2281.3636363636365,6.0,326.59272727272725,597274.9090909091,2237.0,11.0,595021.0
baseline,1,75,12.5,0.3160354680634566,11.0,352501.0,5.359999999999999,5.359999999999999,42.4,1708.6,5.5,195.87499999999997,601167.7,1667.2,11.0,599489.0
baseline,1,76,13.846153846153847,0.3862951345633858,14.0,356739.0,4.873846153846154,4.873846153846154,40.23076923076923,2304.4615384615386,7.076923076923077,236.1207692307692,606005.0769230769,2265.230769230769,14.0,603727.0
baseline,1,77,17.3,0.39426503995108625,10.0,362148.0,6.590999999999999,6.590999999999999,52.4,1981.2,5.5,235.467,611082.1,1929.8,10.0,609136.0
baseline,1,78,12.8,0.3819475078251701,10.0,366261.0,4.874999999999999,4.874999999999999,36.7,2057.6,5.5,192.84700000000004,615282.7,2021.9,10.0,613249.0
baseline,1,79,14.714285714285714,0.4127668773640535,14.0,370401.0,4.687142857142858,4.687142857142858,36.642857142857146,1960.0714285714287,7.5,204.90285714285713,619327.1428571428,1924.4285714285713,14.0,617389.0
baseline,1,80,19.666666666666668,0.4495663230208322,10.0,374965.0,3.9822222222222226,3.9822222222222226,42.111111111111114,2240.222222222222,6.0,165.08555555555554,624170.7777777778,2199.1111111111113,10.0,621953.0
baseline,1,81,15.923076923076923,0.4940345138649632,13.0,379170.0,3.2223076923076923,3.2223076923076923,32.92307692307692,1841.076923076923,7.0,123.37846153846155,627982.0769230769,1809.1538461538462,13.0,626158.0
baseline,1,82,12.857142857142858,0.4158302895642487,14.0,383586.0,3.986428571428571,3.986428571428571,34.92857142857143,2108.5714285714284,7.5,160.6042857142857,632660.5,2074.6428571428573,14.0,630574.0
baseline,1,83,12.615384615384615,0.38902989110336733,13.0,387987.0,4.741538461538462,4.741538461538462,43.0,1964.8461538461538,7.0,173.52769230769232,636909.4615384615,1922.8461538461538,13.0,634975.0
baseline,1,84,13.416666666666666,0.43213105977730487,13.0,392275.0,3.3674999999999997,3.3674999999999997,33.0,2019.75,6.833333333333333,171.1716666666667,641263.1666666666,1987.75,13.0,639263.0
baseline,1,85,13.941176470588236,0.44309238497900777,17.0,396995.0,4.7958823529411765,4.7958823529411765,37.470588235294116,2161.1176470588234,9.0,209.65647058823527,646120.5882352941,2124.6470588235293,17.0,643983.0
baseline,1,86,17.166666666666668,0.4493518335550995,12.0,401633.0,5.129166666666667,5.129166666666667,40.166666666666664,2308.0833333333335,6.5,221.96,650906.0833333334,2268.9166666666665,12.0,648621.0
baseline,1,87,9.666666666666666,0.5501591804468481,13.0,406466.0,1.3774999999999997,1.3774999999999997,18.416666666666668,2041.8333333333333,7.0,88.5725,655487.0833333334,2024.4166666666667,13.0,653454.0
baseline,1,88,20.153846153846153,0.45919196757917563,13.0,410978.0,5.130769230769231,5.130769230769231,46.84615384615385,2321.769230769231,7.0,226.6392307692308,660261.0769230769,2275.923076923077,13.0,657966.0
baseline,1,89,12.11111111111111,0.3960585037472909,11.0,416131.0,3.851111111111111,3.851111111111111,33.22222222222222,2449.8888888888887,5.888888888888889,195.66666666666663,665547.7777777778,2417.6666666666665,11.0,663119.0
baseline,1,90,16.166666666666668,0.44070411667712667,13.0,420946.0,3.345833333333333,3.345833333333333,43.666666666666664,2096.8333333333335,7.0,231.82416666666668,670003.3333333334,2054.1666666666665,13.0,667934.0
baseline,1,91,13.11111111111111,0.44316742542629595,10.0,425174.0,3.6288888888888895,3.6288888888888895,33.111111111111114,1849.2222222222222,5.333333333333333,148.54888888888888,673991.2222222222,1817.111111111111,10.0,672162.0
baseline,1,92,12.7,0.4105150838944637,11.0,429233.0,3.021,3.021,33.8,2284.7,5.7,169.17,678484.6,2251.9,11.0,676221.0
baseline,1,93,14.5,0.4014268731647249,11.0,434161.0,4.2330000000000005,4.2330000000000005,37.0,1909.4,5.8,188.65900000000002,683035.9,1873.4,11.0,681149.0
baseline,1,94,16.125,0.4739455937345446,16.0,438722.0,4.07625,4.07625,36.6875,1719.6875,8.5,173.13125000000002,687409.125,1684.0,16.0,685710.0
baseline,1,95,15.666666666666666,0.3733005459338107,9.0,442947.0,6.8711111111111105,6.8711111111111105,46.666666666666664,1548.6666666666667,5.0,222.78444444444446,691452.6666666666,1503.0,9.0,689935.0
baseline,1,96,13.25,0.4415427777212584,12.0,447172.0,3.9249999999999994,3.9249999999999994,36.166666666666664,1826.1666666666667,6.5,158.3725,695963.25,1791.0,12.0,694160.0
baseline,2,1,20.0,0.5074901951089039,12.0,0.0,8.74,8.74,40.45454545454545,1710.090909090909,6.0,345.4672727272727,210626.63636363635,1670.6363636363637,12.0,208937.0
baseline,2,2,17.545454545454547,0.49579309977042246,11.0,4272.0,8.774545454545455,8.774545454545455,37.90909090909091,1847.7272727272727,6.0,348.67090909090916,215036.36363636365,1810.8181818181818,11.0,213209.0
baseline,2,3,19.125,0.49442772568773713,8.0,8317.0,8.98375,8.98375,39.25,1510.75,4.5,333.67875,218744.625,1472.5,8.0,217254.0
baseline,2,4,18.25,0.47749164382134646,8.0,12413.0,9.40875,9.40875,41.5,1933.375,4.5,348.97875,223260.125,1892.875,8.0,221350.0
baseline,2,5,15.363636363636363,0.5039547489542913,12.0,16460.0,6.871818181818182,6.871818181818182,32.36363636363637,1777.8181818181818,6.909090909090909,282.0345454545455,227157.81818181818,1746.4545454545455,12.0,225397.0
baseline,2,6,20.571428571428573,0.4766509605285115,8.0,20556.0,11.625714285714285,11.625714285714285,45.857142857142854,1748.4285714285713,5.0,410.9600000000001,231216.14285714287,1703.5714285714287,8.0,229493.0
baseline,2,7,15.5,0.5106616898114081,12.0,24720.0,6.235833333333335,6.235833333333335,31.75,1614.5833333333333,6.5,244.32583333333332,235255.33333333334,1583.8333333333333,12.0,233657.0
baseline,2,8,17.77777777777778,0.5000296315584536,10.0,29102.0,8.37111111111111,8.37111111111111,37.44444444444444,2029.4444444444443,6.0,314.35,240048.77777777778,1993.0,10.0,238039.0
baseline,2,9,19.333333333333332,0.4782992364041184,9.0,33452.0,9.765555555555556,9.765555555555556,43.0,1894.2222222222222,5.0,340.55111111111114,244259.55555555556,1852.2222222222222,9.0,242389.0
baseline,2,10,17.22222222222222,0.48345322811202046,9.0,37539.0,6.307777777777776,6.307777777777776,37.55555555555556,1921.4444444444443,5.0,221.7511111111111,248377.11111111112,1884.888888888889,9.0,246476.0
baseline,2,11,22.75,0.5682838569919219,9.0,41419.0,5.38125,5.38125,38.0,2620.75,5.5,358.92625,252961.5,2583.75,9.0,250356.0
baseline,2,12,19.285714285714285,0.5075980675750261,8.0,46059.0,7.632857142857142,7.632857142857142,41.714285714285715,1799.142857142857,4.285714285714286,244.13857142857142,256772.7142857143,1758.4285714285713,8.0,254996.0
baseline,2,13,18.88888888888889,0.5225111533396631,10.0,50285.0,7.37,7.37,37.0,2087.4444444444443,6.0,286.18777777777785,261291.33333333334,2051.4444444444443,10.0,259222.0
baseline,2,14,20.4,0.5097901988031498,10.0,54478.0,5.395999999999999,5.395999999999999,41.8,1863.9,5.5,303.4120000000001,265257.5,1823.1,10.0,263415.0
baseline,2,15,16.666666666666668,0.5099867449965503,12.0,58685.0,7.206666666666666,7.206666666666666,34.0,1914.6666666666667,6.5,297.4025,269519.3333333333,1881.6666666666667,12.0,267622.0
baseline,2,16,17.333333333333332,0.48918158279860396,10.0,63291.0,8.404444444444444,8.404444444444444,40.55555555555556,1513.0,5.222222222222222,318.7344444444445,273717.77777777775,1473.4444444444443,10.0,272228.0
baseline,2,17,17.181818181818183,0.5349013386631123,11.0,67484.0,6.711818181818182,6.711818181818182,33.27272727272727,1813.6363636363637,6.0,264.5236363636364,278218.54545454547,1781.3636363636363,11.0,276421.0
baseline,2,18,14.333333333333334,0.507489695065018,6.0,71487.0,4.6000000000000005,4.6000000000000005,28.333333333333332,1702.6666666666667,3.5,195.79000000000005,282112.6666666667,1675.3333333333333,6.0,280424.0
baseline,2,19,18.125,0.4771965579710145,9.0,75757.0,10.0775,10.0775,41.0,1582.0,4.75,360.36,286253.125,1542.0,9.0,284694.0
baseline,2,20,17.625,0.521692992710433,9.0,79918.0,9.5025,9.5025,37.0,1761.875,5.5,361.8425,290597.5,1725.875,9.0,288855.0
baseline,2,21,13.923076923076923,0.5074886827310107,13.0,83919.0,5.779230769230769,5.779230769230769,29.846153846153847,1982.7692307692307,7.0,236.99615384615385,294822.8461538461,1953.923076923077,13.0,292856.0
baseline,2,22,16.1,0.49918458441998526,11.0,88175.0,7.039,7.039,34.1,1942.5,6.5,282.29599999999994,299036.5,1909.4,11.0,297112.0
baseline,2,23,17.333333333333332,0.4834759589729338,13.0,92221.0,5.845833333333334,5.845833333333334,42.0,1764.6666666666667,6.75,318.3308333333333,302898.0,1723.6666666666667,13.0,301158.0
baseline,2,24,14.363636363636363,0.5157410093893348,12.0,96879.0,4.926363636363636,4.926363636363636,30.09090909090909,1827.7272727272727,6.363636363636363,206.8172727272727,307628.0,1798.6363636363637,12.0,305816.0
baseline,2,25,16.444444444444443,0.5050292250670463,9.0,101228.0,7.235555555555554,7.235555555555554,34.666666666666664,1674.7777777777778,5.0,278.84999999999997,311821.55555555556,1641.111111111111,9.0,310165.0
baseline,2,26,16.076923076923077,0.49878873543620755,14.0,105165.0,6.928461538461538,6.928461538461538,35.0,2042.6153846153845,8.0,273.37461538461537,316125.6923076923,2008.6153846153845,14.0,314102.0
baseline,2,27,15.727272727272727,0.5066606202926799,12.0,109322.0,6.515454545454545,6.515454545454545,34.27272727272727,2112.3636363636365,6.454545454545454,261.05636363636364,320352.8181818182,2079.090909090909,12.0,318259.0
baseline,2,28,15.9,0.4903056909867541,11.0,113487.0,6.966000000000001,6.966000000000001,34.0,1870.3,5.9,280.627,324276.2,1837.3,11.0,322424.0
baseline,2,29,17.142857142857142,0.5001040730364038,9.0,117599.0,7.537142857142858,7.537142857142858,35.42857142857143,2072.5714285714284,5.0,293.2957142857143,328590.28571428574,2038.142857142857,9.0,326536.0
baseline,2,30,18.166666666666668,0.4892911009135714,6.0,121693.0,7.525000000000001,7.525000000000001,39.5,2122.5,3.5,275.89,332731.1666666667,2084.0,6.0,330630.0
baseline,2,31,14.9,0.5039293041401809,10.0,125739.0,5.319,5.319,31.6,1878.1,5.5,206.72000000000003,336537.4,1847.5,10.0,334676.0
baseline,2,32,15.181818181818182,0.47970419402623693,11.0,129787.0,6.385454545454545,6.385454545454545,33.81818181818182,1665.4545454545455,6.0,267.80181818181813,340370.8181818182,1632.6363636363637,11.0,338724.0
baseline,2,33,13.846153846153847,0.4803186263864013,13.0,133676.0,5.7069230769230765,5.7069230769230765,31.53846153846154,1999.8461538461538,7.0,218.5707692307692,344595.1538461539,1969.3076923076924,13.0,342613.0
baseline,2,34,13.4,0.4676325811554872,6.0,137517.0,6.832000000000001,6.832000000000001,37.6,1872.8,3.4,256.73400000000004,348302.6,1836.2,6.0,346454.0
baseline,2,35,13.214285714285714,0.5089287994293848,14.0,141661.0,4.460714285714286,4.460714285714286,27.642857142857142,2109.214285714286,7.5,203.78214285714284,352692.78571428574,2082.5714285714284,14.0,350598.0
baseline,2,36,21.727272727272727,0.5429044253809607,11.0,146218.0,4.875454545454544,4.875454545454544,40.09090909090909,1977.0,6.0,276.29999999999995,357113.63636363635,1937.909090909091,11.0,355155.0
baseline,2,37,13.272727272727273,0.47309985798128085,11.0,150460.0,5.055454545454546,5.055454545454546,32.72727272727273,1930.1818181818182,6.0,191.62727272727273,361307.7272727273,1898.4545454545455,11.0,359397.0
baseline,2,38,16.75,0.4730151189415408,13.0,154540.0,7.879166666666666,7.879166666666666,38.25,2344.1666666666665,7.5,316.7708333333334,365799.6666666667,2306.9166666666665,13.0,363477.0
baseline,2,39,17.23076923076923,0.4948113772768105,13.0,159185.0,5.254615384615385,5.254615384615385,37.23076923076923,2302.846153846154,7.0,297.29153846153844,370404.8461538461,2266.6153846153848,13.0,368122.0
baseline,2,40,16.0,0.47671821627781763,8.0,164188.0,7.7225,7.7225,37.625,2116.75,4.5,309.69625,375220.125,2080.125,8.0,373125.0
baseline,2,41,16.571428571428573,0.4749041046852106,9.0,168282.0,8.484285714285715,8.484285714285715,38.285714285714285,2158.1428571428573,5.428571428571429,309.35857142857145,379355.4285714286,2120.8571428571427,9.0,377219.0
baseline,2,42,17.555555555555557,0.48721635820851616,9.0,172540.0,7.432222222222222,7.432222222222222,38.0,1685.888888888889,5.0,283.5744444444444,383142.44444444444,1648.888888888889,9.0,381477.0
baseline,2,43,15.5,0.4718990559186637,10.0,176893.0,6.7459999999999996,6.7459999999999996,36.2,1698.0,5.5,254.29599999999996,387507.3,1662.8,10.0,385830.0
baseline,2,44,21.545454545454547,0.46151015119967725,11.0,180876.0,6.3036363636363655,6.3036363636363655,48.63636363636363,1863.5454545454545,6.0,448.330909090909,391649.45454545453,1815.909090909091,11.0,389813.0
baseline,2,45,17.0,0.4262801593320092,9.0,186059.0,8.187142857142856,8.187142857142856,42.285714285714285,1462.5714285714287,4.285714285714286,310.58428571428567,396433.28571428574,1421.2857142857142,9.0,394996.0
baseline,2,46,13.166666666666666,0.5260566553329712,7.0,190266.0,4.823333333333333,4.823333333333333,26.166666666666668,1815.3333333333333,4.333333333333333,204.32000000000002,401005.3333333333,1790.1666666666667,7.0,399203.0
baseline,2,47,18.76923076923077,0.4653780490067927,13.0,194416.0,5.570769230769232,5.570769230769232,43.15384615384615,2121.230769230769,7.0,371.99692307692305,405449.8461538461,2079.076923076923,13.0,403353.0
baseline,2,48,16.7,0.48182738736932673,10.0,199020.0,5.589999999999999,5.589999999999999,37.4,1817.8,5.5,217.641,409754.1,1781.4,10.0,407957.0
baseline,2,49,11.0,0.45547385620915026,5.0,210424.0,2.52,2.52,25.666666666666668,848.6666666666666,2.6666666666666665,167.66333333333333,420195.0,824.0,5.0,419361.0
baseline,2,50,8.5,0.5023473748473748,9.0,215148.0,1.1362499999999998,1.1362499999999998,16.875,1757.0,4.875,86.72375000000002,425833.625,1741.125,9.0,424085.0
baseline,2,51,9.285714285714286,0.5545835743204164,8.0,219530.0,1.1814285714285713,1.1814285714285713,17.285714285714285,1689.5714285714287,4.285714285714286,90.5642857142857,430148.5714285714,1673.2857142857142,8.0,428467.0
baseline,2,52,10.7,0.5081692501047339,10.0,224191.0,0.986,0.986,22.9,1615.6,5.5,207.82600000000002,434731.4,1593.7,10.0,433128.0
baseline,2,53,8.125,0.4842661423543777,8.0,228523.0,1.0275,1.0275,17.75,1893.0,4.5,83.42875000000001,439343.375,1876.25,8.0,437460.0
baseline,2,54,10.8,0.5651487414187644,5.0,232636.0,1.4460000000000002,1.4460000000000002,19.0,1161.0,3.0,102.63000000000002,442725.8,1143.0,5.0,441573.0
baseline,2,55,11.0,0.5079355628891232,6.0,236876.0,1.5219999999999998,1.5219999999999998,22.0,1554.2,3.4,114.44199999999998,447356.2,1533.2,6.0,445813.0
baseline,2,56,7.714285714285714,0.5469018041999408,8.0,241789.0,0.9685714285714285,0.9685714285714285,14.428571428571429,1669.7142857142858,4.428571428571429,76.66857142857144,452389.0,1656.2857142857142,8.0,450726.0
baseline,2,57,14.5,0.5215701037706089,10.0,245803.0,1.127,1.127,25.9,1839.1,5.5,209.62300000000005,456567.7,1814.2,10.0,454740.0
baseline,2,58,6.6,0.5082167832167832,5.0,250014.0,0.752,0.752,13.2,1526.6,3.0,63.44,460471.0,1514.4,5.0,458951.0
